timestamp,event,symbol,trade_id,cash,equity,open_positions,return_pct,pnl
2026-05-27 15:40:00,entry,SNDK,210,65250.34,108821.38,2,,
2026-05-27 15:40:00,entry,GLW,211,43483.32,108835.12,3,,
2026-05-27 15:40:00,entry,RKLB,212,21728.6,108773.61,4,,
2026-05-27 15:55:00,exit,IONQ,209,43427.49,108637.37,3,-0.00252,-54.76
2026-05-27 15:55:00,exit,SNDK,210,65149.8,108637.37,2,-0.00193,-41.97
2026-05-27 15:55:00,exit,GLW,211,86700.12,108637.37,1,-0.00996,-216.7
2026-05-27 15:55:00,exit,RKLB,212,108637.37,108637.37,0,0.00839,182.53
2026-05-28 10:45:00,entry,MU,213,86909.9,108637.37,1,,
2026-05-28 10:45:00,entry,CSCO,214,65203.92,108529.87,2,,
2026-05-28 11:00:00,entry,RKLB,215,43478.76,108625.83,3,,
2026-05-28 11:05:00,entry,OKLO,216,21739.37,108696.93,4,,
2026-05-28 11:10:00,skip_no_cash,AMKR,217,21739.37,108786.55,4,,
2026-05-28 11:10:00,skip_no_cash,ASTS,218,21739.37,108786.55,4,,
2026-05-28 11:25:00,skip_no_cash,GLW,219,21739.37,109307.58,4,,
2026-05-28 12:30:00,skip_no_cash,SNDK,220,21739.37,109048.88,4,,
2026-05-28 14:05:00,exit,MU,213,43496.59,108731.88,3,0.00137,29.74
2026-05-28 14:05:00,exit,CSCO,214,65112.5,108731.88,2,-0.00415,-90.06
2026-05-28 14:20:00,exit,RKLB,215,87231.42,109019.36,1,0.01812,393.76
2026-05-28 14:20:00,entry,GLW,221,65427.55,109019.36,2,,
2026-05-28 14:20:00,entry,RKLB,222,43628.84,108993.54,3,,
2026-05-28 14:25:00,exit,OKLO,216,65406.38,108996.17,2,0.00175,38.15
2026-05-28 14:25:00,entry,RGTI,223,43607.15,108996.17,3,,
2026-05-28 14:25:00,entry,IONQ,224,21790.75,109081.96,4,,
2026-05-28 14:55:00,entry,ASTS,225,55.93,108674.11,5,,
2026-05-28 15:50:00,exit,GLW,221,21523.02,109495.97,4,-0.01545,-336.78
2026-05-28 15:55:00,exit,RKLB,222,43146.78,109209.68,3,-0.00803,-174.95
2026-05-28 15:55:00,exit,RGTI,223,65244.53,109209.68,2,0.01369,298.51
2026-05-28 15:55:00,exit,IONQ,224,87258.65,109209.68,1,0.00906,197.73
2026-05-28 15:55:00,exit,ASTS,225,109209.68,109209.68,0,0.00995,216.21
2026-05-29 10:55:00,entry,RKLB,226,87367.74,109209.68,1,,
2026-05-29 11:05:00,entry,IONQ,227,65495.98,109358.83,2,,
2026-05-29 11:15:00,entry,MU,228,43674.13,109109.26,3,,
2026-05-29 11:15:00,entry,GLW,229,21870.06,109020.34,4,,
2026-05-29 11:55:00,entry,RGTI,230,11.97,109290.45,5,,
2026-05-29 11:55:00,skip_max_positions,CSCO,231,11.97,109290.45,5,,
2026-05-29 12:00:00,skip_max_positions,ASTS,232,11.97,109725.49,5,,
2026-05-29 12:10:00,skip_max_positions,SNDK,233,11.97,110000.77,5,,
2026-05-29 12:25:00,skip_max_positions,AMKR,234,11.97,109264.38,5,,
2026-05-29 13:10:00,skip_max_positions,OKLO,235,11.97,109772.65,5,,
2026-05-29 14:15:00,exit,RKLB,226,22130.1,109546.95,4,0.01265,276.2
2026-05-29 14:25:00,exit,IONQ,227,44267.72,109269.87,3,0.01215,265.85
2026-05-29 14:35:00,exit,MU,228,65671.86,109140.69,2,-0.01914,-417.71
2026-05-29 14:35:00,exit,GLW,229,87506.12,109140.69,1,0.00138,30.2
2026-05-29 15:15:00,exit,RGTI,230,108933.15,108933.15,0,-0.01972,-431.06
2026-05-29 15:15:00,entry,GLW,236,87146.52,108933.15,1,,
2026-05-29 15:30:00,entry,CSCO,237,65307.63,109194.46,2,,
2026-05-29 15:55:00,exit,GLW,236,87604.61,109285.1,1,0.02342,510.35
2026-05-29 15:55:00,exit,CSCO,237,109285.1,109285.1,0,-0.00725,-158.4
