interval,variant,entry_mode,pattern_id,symbol,entry_date,entry_price,stop_price,target_price,target_return_pct,exit_date,exit_price,exit_reason,bars_held,pnl_per_share,return_pct,r_multiple,win,quality_win,trend_30m_pct,trend_60m_pct,trend_120m_pct,above_ema20,ema20_rising,ema20_above_ema50,above_vwap,volume_ratio
5m,early_hl_wide_3r,early-higher-low,W005,PATH,2026-05-15 11:20,9.965,9.73,10.67,7.0748,2026-05-15 15:20,10.31,time_exit,48,0.345,0.03462,1.47,True,True,0.6057589221024839,1.8905766433308102,2.57334015515589,True,True,True,True,0.7479281619463288
5m,early_hl_wide_3r,early-higher-low,W006,PATH,2026-05-18 14:15,10.665,10.47,11.25,5.4852,2026-05-18 15:55,10.64,session_close,20,-0.025,-0.00234,-0.13,False,False,-0.046883398582298064,0.5186261909463807,1.475485304927493,True,True,True,True,0.7680477803776704
5m,early_hl_wide_3r,early-higher-low,W007,PATH,2026-05-20 11:55,10.545,10.31,11.25,6.6856,2026-05-20 15:55,10.745,time_exit,48,0.2,0.01897,0.85,True,True,-0.23651484628252062,-0.04834314448473043,2.229767380195047,True,True,True,True,1.0845166379396547
5m,early_hl_wide_3r,early-higher-low,W008,PATH,2026-05-26 12:05,11.33,11.08,12.08,6.6196,2026-05-26 15:55,11.095,session_close,46,-0.235,-0.02074,-0.94,False,False,-0.04148971738507923,-0.043248208099133656,0.48801552145081306,True,True,True,True,1.8318432191673324
5m,early_hl_wide_3r,early-higher-low,W009,PATH,2026-05-27 11:35,11.19,11.02,11.7,4.5576,2026-05-27 13:35,11.02,stop,24,-0.17,-0.01519,-1.0,False,False,-0.311663836498588,-1.9272910009987765,-0.9292079127284913,False,False,False,False,0.7052365121415486
5m,early_hl_wide_3r,early-higher-low,W010,PATH,2026-05-28 14:00,12.015,11.73,12.87,7.1161,2026-05-28 15:35,11.73,stop,19,-0.285,-0.02372,-1.0,False,False,-0.14703175922442524,1.4774182084401177,2.559728531566985,True,True,True,True,0.5354343768682288
5m,early_hl_wide_3r,early-higher-low,W011,PATH,2026-05-29 11:00,11.655,11.23,12.93,10.9395,2026-05-29 15:00,11.675,time_exit,48,0.02,0.00172,0.05,True,False,1.8482123116537963,5.475108885008018,-2.509411900036762,True,True,False,True,0.44354248450070305
5m,early_hl_wide_3r,early-higher-low,W001,UPST,2026-05-01 15:15,32.75,31.99,35.03,6.9618,2026-05-01 15:55,32.715,session_close,8,-0.035,-0.00107,-0.05,False,False,0.2142746049738964,-0.46059587982755223,-0.4257888841256774,False,False,True,True,0.6620731408473037
5m,early_hl_wide_3r,early-higher-low,W002,UPST,2026-05-05 10:55,32.26,31.53,34.45,6.7886,2026-05-05 13:15,31.53,stop,28,-0.73,-0.02263,-1.0,False,False,-0.662864632294835,0.6246119927551641,0.53042741868774,True,True,True,True,0.4005020216394479
5m,early_hl_wide_3r,early-higher-low,W004,UPST,2026-05-08 15:10,28.97,28.44,30.56,5.4884,2026-05-08 15:55,28.96,session_close,9,-0.01,-0.00035,-0.02,False,False,-0.3268577978927212,-0.8555783910841552,0.6077417489038783,False,False,True,False,0.8622994021768186
5m,early_hl_wide_3r,early-higher-low,W005,UPST,2026-05-11 13:20,28.8,28.06,31.02,7.7083,2026-05-11 15:55,28.69,session_close,31,-0.11,-0.00382,-0.15,False,False,-0.27700805412326224,-0.45108378119759207,0.43591980235677674,False,False,True,True,0.5858745392238038
