interval,variant,entry_mode,symbol,stock_return_pct,patterns,trades,wins,quality_wins,hit_rate_pct,quality_win_rate_pct,avg_return_pct,total_trade_return_pct,avg_r_multiple
5m,breakout_wide_3r,breakout,RGTI,49.2694,33,19,15,11,78.95,57.89,1.6388,31.137,0.4426
5m,breakout_wide_3r,breakout,IONQ,62.8475,37,20,14,12,70.0,60.0,1.4891,29.781,0.398
5m,breakout_wide_3r,breakout,CSCO,30.4913,19,12,9,2,75.0,16.67,0.1533,1.84,0.085
5m,breakout_wide_3r,breakout,AMKR,0.3172,33,18,9,3,50.0,16.67,0.0423,0.761,0.0367
5m,breakout_wide_3r,breakout,ASTS,55.0161,38,20,12,11,60.0,55.0,1.3987,27.975,0.397
5m,breakout_wide_3r,breakout,RKLB,74.356,40,21,9,7,42.86,33.33,0.4705,9.88,0.1524
5m,breakout_wide_3r,breakout,AMD,45.4853,30,19,13,7,68.42,36.84,0.6602,12.544,0.3079
5m,breakout_wide_3r,breakout,AVGO,6.9625,17,13,6,1,46.15,7.69,0.1132,1.471,0.0631
5m,breakout_wide_3r,breakout,ARM,68.8,36,18,12,7,66.67,38.89,0.8491,15.284,0.285
5m,breakout_wide_3r,breakout,SMCI,65.9467,26,19,14,6,73.68,31.58,0.8653,16.44,0.3384
5m,breakout_wide_3r,breakout,TSM,6.0014,19,14,7,1,50.0,7.14,-0.0536,-0.751,-0.03
5m,breakout_wide_3r,breakout,ASML,13.5053,19,16,8,5,50.0,31.25,0.2406,3.849,0.1063
5m,breakout_wide_3r,breakout,MRVL,26.6862,32,20,10,5,50.0,25.0,0.1953,3.905,0.084
5m,breakout_wide_3r,breakout,ON,20.5818,31,18,10,6,55.56,33.33,0.5942,10.696,0.2206
5m,breakout_wide_3r,breakout,LRCX,26.0093,25,17,9,4,52.94,23.53,0.0787,1.338,0.0271
5m,breakout_wide_3r,breakout,KLAC,12.5525,20,14,4,2,28.57,14.29,-0.2211,-3.095,-0.0379
5m,breakout_wide_3r,breakout,QCOM,43.784,29,20,11,6,55.0,30.0,0.462,9.239,0.1925
5m,breakout_wide_3r,breakout,ADI,4.4517,15,10,7,4,70.0,40.0,0.6206,6.206,0.276
5m,breakout_wide_3r,breakout,MCHP,2.4786,17,14,10,1,71.43,7.14,0.2965,4.151,0.145
5m,breakout_wide_3r,breakout,MPWR,1.4242,31,19,9,6,47.37,31.58,0.254,4.826,0.1074
5m,breakout_wide_3r,breakout,LSCC,21.822,31,21,15,6,71.43,28.57,0.5461,11.468,0.1871
5m,breakout_wide_3r,breakout,ALAB,72.3739,37,21,17,11,80.95,52.38,1.6513,34.678,0.5324
5m,breakout_wide_3r,breakout,CRDO,35.9261,34,18,15,9,83.33,50.0,1.5532,27.957,0.565
5m,breakout_wide_3r,breakout,COHR,12.0178,32,19,10,6,52.63,31.58,0.2369,4.501,0.1595
5m,breakout_wide_3r,breakout,WOLF,94.3842,24,18,8,7,44.44,38.89,0.4839,8.71,0.1039
5m,breakout_wide_3r,breakout,AEHR,2.6934,33,20,7,6,35.0,30.0,0.2762,5.525,0.0735
5m,breakout_wide_3r,breakout,PLTR,7.6109,22,15,7,3,46.67,20.0,0.3239,4.859,0.138
5m,breakout_wide_3r,breakout,APP,31.6596,30,17,10,5,58.82,29.41,0.6834,11.617,0.2494
5m,breakout_wide_3r,breakout,SOUN,7.5395,37,21,11,9,52.38,42.86,0.5102,10.715,0.2648
5m,breakout_wide_3r,breakout,BBAI,26.3158,46,21,14,10,66.67,47.62,0.8847,18.578,0.3105
5m,breakout_wide_3r,breakout,AI,18.1357,32,21,12,4,57.14,19.05,-0.1629,-3.421,-0.1176
5m,breakout_wide_3r,breakout,PATH,8.5343,30,19,9,5,47.37,26.32,0.1134,2.155,0.0158
5m,breakout_wide_3r,breakout,UPST,4.3854,34,19,11,8,57.89,42.11,0.5117,9.723,0.2179
5m,breakout_wide_3r,breakout,AFRM,12.9904,30,20,8,6,40.0,30.0,0.3704,7.409,0.128
5m,breakout_wide_3r,breakout,HOOD,27.7936,31,19,9,4,47.37,21.05,0.293,5.567,0.0695
5m,breakout_wide_3r,breakout,COIN,-1.8121,35,20,10,3,50.0,15.0,-0.0296,-0.593,-0.061
5m,breakout_wide_3r,breakout,MARA,17.0801,42,19,13,8,68.42,42.11,1.069,20.311,0.3826
5m,breakout_wide_3r,breakout,RIOT,41.3973,39,23,12,8,52.17,34.78,0.0938,2.157,0.0365
5m,breakout_wide_3r,breakout,CLSK,43.3164,42,21,14,10,66.67,47.62,0.8046,16.897,0.2257
5m,breakout_wide_3r,breakout,IREN,38.9593,33,22,11,9,50.0,40.91,0.4324,9.513,0.0568
5m,breakout_wide_3r,breakout,CORZ,32.9208,42,19,14,13,73.68,68.42,1.1654,22.142,0.4195
5m,breakout_wide_3r,breakout,CIFR,30.7959,32,21,11,8,52.38,38.1,0.9001,18.903,0.2748
5m,breakout_wide_3r,breakout,WULF,17.3162,40,22,15,11,68.18,50.0,0.4194,9.226,0.1555
5m,breakout_wide_3r,breakout,HIVE,82.5422,39,20,13,10,65.0,50.0,1.6082,32.164,0.4045
5m,breakout_wide_3r,breakout,BTDR,52.1777,40,19,16,13,84.21,68.42,2.4506,46.562,0.7611
5m,breakout_wide_3r,breakout,HUT,62.2092,39,22,14,9,63.64,40.91,0.7971,17.536,0.2673
5m,breakout_wide_3r,breakout,QBTS,49.4544,38,20,15,12,75.0,60.0,1.2574,25.149,0.3125
5m,breakout_wide_3r,breakout,QUBT,33.2027,34,20,11,7,55.0,35.0,-0.084,-1.68,-0.0485
5m,breakout_wide_3r,breakout,ARQQ,15.9634,37,22,12,7,54.55,31.82,-0.014,-0.309,0.045
5m,breakout_wide_3r,breakout,LAES,22.5525,34,19,13,8,68.42,42.11,1.1078,21.048,0.3242
5m,breakout_wide_3r,breakout,QS,23.1156,35,24,14,8,58.33,33.33,0.3836,9.206,0.1567
5m,breakout_wide_3r,breakout,ENVX,19.6697,35,22,11,8,50.0,36.36,0.6456,14.204,0.1673
5m,breakout_wide_3r,breakout,JOBY,32.2599,33,20,13,11,65.0,55.0,0.9876,19.751,0.3455
5m,breakout_wide_3r,breakout,ACHR,19.6491,37,19,11,9,57.89,47.37,0.6661,12.656,0.2226
5m,breakout_wide_3r,breakout,LUNR,75.3101,44,21,14,11,66.67,52.38,0.9604,20.168,0.1876
5m,breakout_wide_3r,breakout,SPCE,158.0042,38,23,14,11,60.87,47.83,2.4247,55.767,0.6065
5m,breakout_wide_3r,breakout,NNE,25.1083,40,22,14,11,63.64,50.0,1.1037,24.281,0.3445
5m,breakout_wide_3r,breakout,SMR,2.4252,40,24,13,10,54.17,41.67,0.6185,14.843,0.1813
5m,breakout_wide_3r,breakout,LEU,-11.6311,33,20,12,6,60.0,30.0,0.3101,6.202,0.124
5m,breakout_wide_3r,breakout,CCJ,-7.6582,28,18,10,4,55.56,22.22,0.3032,5.458,0.1078
5m,breakout_wide_3r,breakout,UEC,-5.643,30,20,10,8,50.0,40.0,0.1937,3.873,0.0215
5m,breakout_wide_3r,breakout,DNN,-8.3004,34,21,12,3,57.14,14.29,0.3207,6.734,0.151
5m,breakout_wide_3r,breakout,RUN,29.0885,31,22,10,6,45.45,27.27,-0.1913,-4.209,-0.0559
5m,breakout_wide_3r,breakout,ENPH,101.7699,34,21,13,8,61.9,38.1,0.9642,20.249,0.3552
5m,breakout_wide_3r,breakout,SEDG,76.5528,33,19,11,9,57.89,47.37,1.0436,19.829,0.3289
5m,breakout_wide_3r,breakout,FSLR,46.1718,37,19,16,7,84.21,36.84,0.8905,16.919,0.3363
5m,breakout_wide_3r,breakout,BE,2.6877,28,20,9,7,45.0,35.0,-0.2269,-4.539,-0.104
5m,breakout_wide_3r,breakout,PLUG,28.0389,36,22,13,6,59.09,27.27,0.2912,6.406,0.0991
5m,breakout_wide_3r,breakout,BLDP,85.2507,36,20,11,7,55.0,35.0,1.0401,20.801,0.2715
5m,breakout_wide_3r,breakout,LAC,-7.2695,34,19,10,8,52.63,42.11,0.4152,7.889,0.1295
5m,breakout_wide_3r,breakout,ALB,-8.7184,23,17,6,1,35.29,5.88,-0.6262,-10.646,-0.2782
5m,breakout_wide_3r,breakout,RIVN,2.2223,28,17,6,4,35.29,23.53,0.2452,4.168,0.1135
5m,breakout_wide_3r,breakout,LCID,2.7473,33,18,10,4,55.56,22.22,0.2297,4.135,0.1578
5m,breakout_wide_3r,breakout,NIO,-8.6859,25,15,6,3,40.0,20.0,0.0025,0.037,0.0093
5m,breakout_wide_3r,breakout,XPEV,0.643,12,10,3,1,30.0,10.0,-0.3314,-3.314,-0.157
5m,breakout_wide_3r,breakout,LI,-16.6667,12,10,5,0,50.0,0.0,0.1081,1.081,0.053
5m,early_hl_base_2r,early-higher-low,MU,89.0837,19,17,8,5,47.06,29.41,0.0499,0.848,0.1529
5m,early_hl_base_2r,early-higher-low,SNDK,59.2629,15,12,7,4,58.33,33.33,-0.0692,-0.831,0.0267
5m,early_hl_base_2r,early-higher-low,GLW,12.9484,18,17,6,5,35.29,29.41,0.1745,2.967,0.0341
5m,early_hl_base_2r,early-higher-low,OKLO,-4.8419,19,18,8,5,44.44,27.78,-0.0667,-1.201,-0.115
5m,early_hl_base_2r,early-higher-low,RGTI,49.2694,16,15,7,5,46.67,33.33,0.0801,1.202,-0.0187
5m,early_hl_base_2r,early-higher-low,IONQ,62.8475,17,17,9,0,52.94,0.0,-0.3827,-6.506,-0.2135
5m,early_hl_base_2r,early-higher-low,CSCO,30.4913,16,15,11,2,73.33,13.33,0.3107,4.66,0.4813
5m,early_hl_base_2r,early-higher-low,AMKR,0.3172,16,15,6,1,40.0,6.67,-0.3273,-4.909,-0.2593
5m,early_hl_base_2r,early-higher-low,ASTS,55.0161,21,20,8,6,40.0,30.0,-0.2292,-4.584,-0.119
5m,early_hl_base_2r,early-higher-low,RKLB,74.356,20,17,10,5,58.82,29.41,0.3666,6.232,0.0918
5m,early_hl_base_2r,early-higher-low,AMD,45.4853,18,17,10,3,58.82,17.65,0.2309,3.926,0.1529
5m,early_hl_base_2r,early-higher-low,AVGO,6.9625,13,13,5,2,38.46,15.38,-0.1202,-1.562,-0.2154
5m,early_hl_base_2r,early-higher-low,ARM,68.8,17,16,10,5,62.5,31.25,0.3184,5.095,0.4275
5m,early_hl_base_2r,early-higher-low,SMCI,65.9467,16,16,9,5,56.25,31.25,0.3647,5.836,0.1113
5m,early_hl_base_2r,early-higher-low,TSM,6.0014,8,7,3,1,42.86,14.29,0.1181,0.827,0.0743
5m,early_hl_base_2r,early-higher-low,ASML,13.5053,14,13,7,1,53.85,7.69,0.1262,1.64,0.0431
5m,early_hl_base_2r,early-higher-low,MRVL,26.6862,16,15,9,3,60.0,20.0,-0.0016,-0.024,-0.0307
5m,early_hl_base_2r,early-higher-low,ON,20.5818,17,15,6,4,40.0,26.67,-0.0453,-0.679,-0.0193
5m,early_hl_base_2r,early-higher-low,LRCX,26.0093,16,16,5,1,31.25,6.25,-0.1201,-1.922,-0.1331
5m,early_hl_base_2r,early-higher-low,KLAC,12.5525,14,13,4,3,30.77,23.08,-0.0514,-0.668,-0.0369
5m,early_hl_base_2r,early-higher-low,QCOM,43.784,19,19,10,6,52.63,31.58,0.0274,0.52,0.0221
5m,early_hl_base_2r,early-higher-low,ADI,4.4517,7,7,3,0,42.86,0.0,-0.2803,-1.962,-0.2171
5m,early_hl_base_2r,early-higher-low,MCHP,2.4786,13,13,8,1,61.54,7.69,-0.0492,-0.639,0.1092
5m,early_hl_base_2r,early-higher-low,MPWR,1.4242,17,16,9,4,56.25,25.0,0.3275,5.24,0.2875
5m,early_hl_base_2r,early-higher-low,LSCC,21.822,17,16,11,5,68.75,31.25,0.4566,7.306,0.3419
5m,early_hl_base_2r,early-higher-low,ALAB,72.3739,12,10,7,4,70.0,40.0,0.522,5.22,0.456
5m,early_hl_base_2r,early-higher-low,CRDO,35.9261,15,14,10,6,71.43,42.86,0.4944,6.921,0.43
5m,early_hl_base_2r,early-higher-low,COHR,12.0178,19,19,6,2,31.58,10.53,-0.4004,-7.608,-0.2632
5m,early_hl_base_2r,early-higher-low,WOLF,94.3842,10,10,3,2,30.0,20.0,-1.0077,-10.077,-0.439
5m,early_hl_base_2r,early-higher-low,AEHR,2.6934,16,15,6,3,40.0,20.0,-0.4653,-6.98,-0.192
5m,early_hl_base_2r,early-higher-low,PLTR,7.6109,17,16,7,0,43.75,0.0,-0.1256,-2.01,-0.0175
5m,early_hl_base_2r,early-higher-low,APP,31.6596,21,20,7,1,35.0,5.0,-0.1895,-3.79,-0.164
5m,early_hl_base_2r,early-higher-low,SOUN,7.5395,26,24,10,6,41.67,25.0,0.0286,0.687,0.0483
5m,early_hl_base_2r,early-higher-low,BBAI,26.3158,24,22,11,7,50.0,31.82,0.1172,2.578,0.0323
5m,early_hl_base_2r,early-higher-low,AI,18.1357,20,18,4,2,22.22,11.11,-0.4367,-7.86,-0.2961
5m,early_hl_base_2r,early-higher-low,PATH,8.5343,12,12,5,2,41.67,16.67,-0.1237,-1.484,-0.2575
5m,early_hl_base_2r,early-higher-low,UPST,4.3854,19,17,5,4,29.41,23.53,-0.1988,-3.379,-0.1594
5m,early_hl_base_2r,early-higher-low,AFRM,12.9904,19,18,9,1,50.0,5.56,-0.0761,-1.37,-0.0678
5m,early_hl_base_2r,early-higher-low,HOOD,27.7936,17,17,10,5,58.82,29.41,0.4075,6.927,0.4071
5m,early_hl_base_2r,early-higher-low,COIN,-1.8121,20,18,9,2,50.0,11.11,-0.0191,-0.344,-0.0278
5m,early_hl_base_2r,early-higher-low,MARA,17.0801,24,22,16,7,72.73,31.82,0.4486,9.87,0.4064
5m,early_hl_base_2r,early-higher-low,RIOT,41.3973,19,17,6,5,35.29,29.41,-0.0829,-1.409,0.0171
5m,early_hl_base_2r,early-higher-low,CLSK,43.3164,21,18,7,5,38.89,27.78,0.1373,2.472,-0.0067
5m,early_hl_base_2r,early-higher-low,IREN,38.9593,17,17,4,2,23.53,11.76,-0.4397,-7.475,-0.2553
5m,early_hl_base_2r,early-higher-low,CORZ,32.9208,21,20,10,6,50.0,30.0,0.2254,4.508,0.065
5m,early_hl_base_2r,early-higher-low,CIFR,30.7959,18,15,10,6,66.67,40.0,0.8103,12.155,0.3587
5m,early_hl_base_2r,early-higher-low,WULF,17.3162,20,20,11,6,55.0,30.0,0.1412,2.824,0.0855
5m,early_hl_base_2r,early-higher-low,HIVE,82.5422,20,19,10,8,52.63,42.11,0.5963,11.33,0.2716
5m,early_hl_base_2r,early-higher-low,BTDR,52.1777,22,19,7,4,36.84,21.05,-0.0986,-1.874,-0.0779
5m,early_hl_base_2r,early-higher-low,HUT,62.2092,15,15,7,4,46.67,26.67,0.0533,0.799,-0.0427
5m,early_hl_base_2r,early-higher-low,QBTS,49.4544,19,19,10,6,52.63,31.58,0.311,5.909,0.1984
5m,early_hl_base_2r,early-higher-low,QUBT,33.2027,19,15,5,1,33.33,6.67,-0.4083,-6.124,-0.1787
5m,early_hl_base_2r,early-higher-low,ARQQ,15.9634,16,13,3,0,23.08,0.0,-0.7988,-10.384,-0.4577
5m,early_hl_base_2r,early-higher-low,LAES,22.5525,19,17,10,4,58.82,23.53,0.1672,2.843,0.09
5m,early_hl_base_2r,early-higher-low,QS,23.1156,18,18,10,5,55.56,27.78,0.1679,3.023,0.2994
5m,early_hl_base_2r,early-higher-low,ENVX,19.6697,22,22,11,5,50.0,22.73,0.1337,2.942,0.0118
5m,early_hl_base_2r,early-higher-low,JOBY,32.2599,17,17,8,3,47.06,17.65,-0.2263,-3.847,-0.0976
5m,early_hl_base_2r,early-higher-low,ACHR,19.6491,20,20,6,4,30.0,20.0,-0.3895,-7.789,-0.251
5m,early_hl_base_2r,early-higher-low,LUNR,75.3101,20,20,11,10,55.0,50.0,0.6012,12.024,0.404
5m,early_hl_base_2r,early-higher-low,SPCE,158.0042,18,17,11,7,64.71,41.18,0.4448,7.561,0.3694
5m,early_hl_base_2r,early-higher-low,NNE,25.1083,23,21,11,6,52.38,28.57,0.2418,5.078,0.11
5m,early_hl_base_2r,early-higher-low,SMR,2.4252,19,17,6,6,35.29,35.29,-0.013,-0.221,-0.0359
5m,early_hl_base_2r,early-higher-low,LEU,-11.6311,17,17,7,2,41.18,11.76,-0.0802,-1.363,-0.0553
5m,early_hl_base_2r,early-higher-low,CCJ,-7.6582,18,16,10,2,62.5,12.5,0.319,5.104,0.2012
5m,early_hl_base_2r,early-higher-low,UEC,-5.643,21,19,12,6,63.16,31.58,0.5293,10.056,0.3305
5m,early_hl_base_2r,early-higher-low,DNN,-8.3004,20,19,10,4,52.63,21.05,0.1165,2.213,0.1026
5m,early_hl_base_2r,early-higher-low,RUN,29.0885,16,16,6,3,37.5,18.75,0.0834,1.334,0.1462
5m,early_hl_base_2r,early-higher-low,ENPH,101.7699,14,14,6,2,42.86,14.29,-0.1594,-2.231,0.0186
5m,early_hl_base_2r,early-higher-low,SEDG,76.5528,15,13,4,1,30.77,7.69,-0.8296,-10.785,-0.3138
5m,early_hl_base_2r,early-higher-low,FSLR,46.1718,28,27,13,5,48.15,18.52,-0.0056,-0.15,0.0011
5m,early_hl_base_2r,early-higher-low,BE,2.6877,12,11,3,1,27.27,9.09,-0.6685,-7.354,-0.3727
5m,early_hl_base_2r,early-higher-low,PLUG,28.0389,16,16,4,2,25.0,12.5,-0.7159,-11.454,-0.3206
5m,early_hl_base_2r,early-higher-low,BLDP,85.2507,20,19,8,5,42.11,26.32,0.0576,1.095,-0.1205
5m,early_hl_base_2r,early-higher-low,LAC,-7.2695,21,19,6,6,31.58,31.58,0.2717,5.162,0.0789
5m,early_hl_base_2r,early-higher-low,ALB,-8.7184,12,11,3,0,27.27,0.0,-0.3055,-3.361,-0.3864
5m,early_hl_base_2r,early-higher-low,RIVN,2.2223,18,17,6,1,35.29,5.88,-0.398,-6.766,-0.37
5m,early_hl_base_2r,early-higher-low,LCID,2.7473,20,16,6,3,37.5,18.75,-0.1008,-1.613,-0.0444
5m,early_hl_base_2r,early-higher-low,NIO,-8.6859,17,15,8,2,53.33,13.33,0.1381,2.071,0.086
5m,early_hl_base_2r,early-higher-low,XPEV,0.643,17,15,4,1,26.67,6.67,-0.0235,-0.352,0.008
5m,early_hl_base_2r,early-higher-low,LI,-16.6667,12,7,4,0,57.14,0.0,0.071,0.497,0.0257
5m,early_hl_wide_2r,early-higher-low,MU,89.0837,17,16,9,3,56.25,18.75,0.1285,2.056,0.1119
5m,early_hl_wide_2r,early-higher-low,SNDK,59.2629,16,12,6,4,50.0,33.33,-0.0864,-1.037,-0.1167
5m,early_hl_wide_2r,early-higher-low,GLW,12.9484,13,11,5,3,45.45,27.27,0.0306,0.337,-0.0764
5m,early_hl_wide_2r,early-higher-low,OKLO,-4.8419,17,15,8,5,53.33,33.33,0.0194,0.291,0.056
5m,early_hl_wide_2r,early-higher-low,RGTI,49.2694,19,17,10,7,58.82,41.18,0.7077,12.031,0.27
5m,early_hl_wide_2r,early-higher-low,IONQ,62.8475,20,19,9,4,47.37,21.05,-0.1939,-3.684,-0.1342
5m,early_hl_wide_2r,early-higher-low,CSCO,30.4913,14,14,12,5,85.71,35.71,0.5347,7.486,0.4293
5m,early_hl_wide_2r,early-higher-low,AMKR,0.3172,13,13,5,1,38.46,7.69,-0.2868,-3.728,-0.2285
5m,early_hl_wide_2r,early-higher-low,ASTS,55.0161,23,20,10,7,50.0,35.0,0.3103,6.205,0.1205
5m,early_hl_wide_2r,early-higher-low,RKLB,74.356,21,18,12,8,66.67,44.44,0.3654,6.578,0.1961
5m,early_hl_wide_2r,early-higher-low,AMD,45.4853,16,14,6,1,42.86,7.14,-0.3366,-4.713,-0.285
5m,early_hl_wide_2r,early-higher-low,AVGO,6.9625,10,10,5,2,50.0,20.0,0.161,1.61,0.135
5m,early_hl_wide_2r,early-higher-low,ARM,68.8,15,14,8,5,57.14,35.71,0.4209,5.892,0.3121
5m,early_hl_wide_2r,early-higher-low,SMCI,65.9467,15,14,8,4,57.14,28.57,0.1932,2.705,0.02
5m,early_hl_wide_2r,early-higher-low,TSM,6.0014,9,9,4,0,44.44,0.0,-0.0532,-0.479,0.0533
5m,early_hl_wide_2r,early-higher-low,ASML,13.5053,16,14,6,1,42.86,7.14,-0.0413,-0.578,-0.0614
5m,early_hl_wide_2r,early-higher-low,MRVL,26.6862,15,14,6,3,42.86,21.43,-0.2109,-2.952,-0.1429
5m,early_hl_wide_2r,early-higher-low,ON,20.5818,17,15,9,5,60.0,33.33,0.1158,1.737,0.074
5m,early_hl_wide_2r,early-higher-low,LRCX,26.0093,13,13,6,1,46.15,7.69,-0.0265,-0.344,-0.0531
5m,early_hl_wide_2r,early-higher-low,KLAC,12.5525,15,14,6,1,42.86,7.14,-0.0871,-1.22,-0.0886
5m,early_hl_wide_2r,early-higher-low,QCOM,43.784,17,16,8,4,50.0,25.0,-0.219,-3.504,-0.0731
5m,early_hl_wide_2r,early-higher-low,ADI,4.4517,6,6,3,0,50.0,0.0,-0.1125,-0.675,-0.1283
5m,early_hl_wide_2r,early-higher-low,MCHP,2.4786,13,12,7,1,58.33,8.33,0.037,0.444,0.1133
5m,early_hl_wide_2r,early-higher-low,MPWR,1.4242,18,16,9,3,56.25,18.75,0.1171,1.873,0.1063
5m,early_hl_wide_2r,early-higher-low,LSCC,21.822,19,18,12,6,66.67,33.33,0.3482,6.268,0.2467
5m,early_hl_wide_2r,early-higher-low,ALAB,72.3739,16,15,11,8,73.33,53.33,0.9185,13.777,0.4813
5m,early_hl_wide_2r,early-higher-low,CRDO,35.9261,17,15,10,7,66.67,46.67,0.6112,9.168,0.2667
5m,early_hl_wide_2r,early-higher-low,COHR,12.0178,16,15,6,3,40.0,20.0,-0.1823,-2.735,-0.0073
5m,early_hl_wide_2r,early-higher-low,WOLF,94.3842,10,10,2,2,20.0,20.0,-1.0126,-10.126,-0.393
5m,early_hl_wide_2r,early-higher-low,AEHR,2.6934,18,17,6,5,35.29,29.41,-0.1726,-2.935,-0.1088
5m,early_hl_wide_2r,early-higher-low,PLTR,7.6109,16,16,4,2,25.0,12.5,-0.1627,-2.603,-0.0863
5m,early_hl_wide_2r,early-higher-low,APP,31.6596,15,14,9,2,64.29,14.29,0.0314,0.439,0.0286
5m,early_hl_wide_2r,early-higher-low,SOUN,7.5395,23,22,10,8,45.45,36.36,0.2204,4.849,0.2532
5m,early_hl_wide_2r,early-higher-low,BBAI,26.3158,21,19,9,6,47.37,31.58,0.0723,1.373,-0.0805
5m,early_hl_wide_2r,early-higher-low,AI,18.1357,18,18,6,2,33.33,11.11,-0.4839,-8.71,-0.2067
5m,early_hl_wide_2r,early-higher-low,PATH,8.5343,16,16,6,3,37.5,18.75,-0.0042,-0.067,-0.1369
5m,early_hl_wide_2r,early-higher-low,UPST,4.3854,18,16,6,3,37.5,18.75,-0.2142,-3.427,-0.1669
5m,early_hl_wide_2r,early-higher-low,AFRM,12.9904,20,18,9,3,50.0,16.67,-0.0463,-0.834,-0.0417
5m,early_hl_wide_2r,early-higher-low,HOOD,27.7936,19,18,7,5,38.89,27.78,0.2281,4.105,0.2056
5m,early_hl_wide_2r,early-higher-low,COIN,-1.8121,20,16,8,4,50.0,25.0,0.2613,4.181,0.085
5m,early_hl_wide_2r,early-higher-low,MARA,17.0801,24,20,11,6,55.0,30.0,-0.0021,-0.043,0.1515
5m,early_hl_wide_2r,early-higher-low,RIOT,41.3973,21,19,8,3,42.11,15.79,-0.0978,-1.858,-0.06
5m,early_hl_wide_2r,early-higher-low,CLSK,43.3164,23,19,13,8,68.42,42.11,0.6992,13.285,0.2974
5m,early_hl_wide_2r,early-higher-low,IREN,38.9593,18,17,6,4,35.29,23.53,-0.0641,-1.089,-0.1182
5m,early_hl_wide_2r,early-higher-low,CORZ,32.9208,24,23,12,7,52.17,30.43,0.2623,6.033,0.0991
5m,early_hl_wide_2r,early-higher-low,CIFR,30.7959,18,15,11,7,73.33,46.67,0.9364,14.046,0.328
5m,early_hl_wide_2r,early-higher-low,WULF,17.3162,19,18,12,6,66.67,33.33,0.2392,4.306,0.15
5m,early_hl_wide_2r,early-higher-low,HIVE,82.5422,24,20,13,11,65.0,55.0,1.4007,28.015,0.5435
5m,early_hl_wide_2r,early-higher-low,BTDR,52.1777,22,19,13,6,68.42,31.58,0.6568,12.479,0.3074
5m,early_hl_wide_2r,early-higher-low,HUT,62.2092,18,16,9,7,56.25,43.75,0.4346,6.953,0.2044
5m,early_hl_wide_2r,early-higher-low,QBTS,49.4544,22,20,12,10,60.0,50.0,0.6718,13.437,0.25
5m,early_hl_wide_2r,early-higher-low,QUBT,33.2027,16,14,4,2,28.57,14.29,-0.4761,-6.665,-0.2214
5m,early_hl_wide_2r,early-higher-low,ARQQ,15.9634,18,17,4,1,23.53,5.88,-0.7828,-13.307,-0.2753
5m,early_hl_wide_2r,early-higher-low,LAES,22.5525,19,17,10,6,58.82,35.29,0.3364,5.719,0.1753
5m,early_hl_wide_2r,early-higher-low,QS,23.1156,19,19,9,5,47.37,26.32,0.0767,1.457,0.1305
5m,early_hl_wide_2r,early-higher-low,ENVX,19.6697,20,20,9,7,45.0,35.0,0.2692,5.383,0.0275
5m,early_hl_wide_2r,early-higher-low,JOBY,32.2599,21,18,9,2,50.0,11.11,-0.0402,-0.724,-0.0467
5m,early_hl_wide_2r,early-higher-low,ACHR,19.6491,22,21,8,5,38.1,23.81,-0.3471,-7.289,-0.2419
5m,early_hl_wide_2r,early-higher-low,LUNR,75.3101,22,22,12,9,54.55,40.91,0.2289,5.035,0.1918
5m,early_hl_wide_2r,early-higher-low,SPCE,158.0042,19,14,11,7,78.57,50.0,1.9164,26.83,0.6557
5m,early_hl_wide_2r,early-higher-low,NNE,25.1083,20,17,8,6,47.06,35.29,0.0721,1.225,-0.0688
5m,early_hl_wide_2r,early-higher-low,SMR,2.4252,22,19,10,7,52.63,36.84,0.2811,5.34,0.0337
5m,early_hl_wide_2r,early-higher-low,LEU,-11.6311,19,16,9,4,56.25,25.0,0.5201,8.322,0.1331
5m,early_hl_wide_2r,early-higher-low,CCJ,-7.6582,15,13,7,2,53.85,15.38,0.3163,4.112,0.1615
5m,early_hl_wide_2r,early-higher-low,UEC,-5.643,18,18,11,6,61.11,33.33,0.4691,8.444,0.2494
5m,early_hl_wide_2r,early-higher-low,DNN,-8.3004,20,18,10,3,55.56,16.67,-0.012,-0.216,-0.0356
5m,early_hl_wide_2r,early-higher-low,RUN,29.0885,16,14,5,3,35.71,21.43,-0.1218,-1.705,0.0386
5m,early_hl_wide_2r,early-higher-low,ENPH,101.7699,16,16,8,5,50.0,31.25,0.6508,10.413,0.1531
5m,early_hl_wide_2r,early-higher-low,SEDG,76.5528,17,15,6,4,40.0,26.67,0.168,2.52,-0.0627
5m,early_hl_wide_2r,early-higher-low,FSLR,46.1718,25,21,11,9,52.38,42.86,0.2995,6.29,0.1538
5m,early_hl_wide_2r,early-higher-low,BE,2.6877,12,11,4,1,36.36,9.09,-0.9048,-9.953,-0.4255
5m,early_hl_wide_2r,early-higher-low,PLUG,28.0389,18,17,4,1,23.53,5.88,-1.3826,-23.505,-0.4624
5m,early_hl_wide_2r,early-higher-low,BLDP,85.2507,21,19,8,6,42.11,31.58,-0.0364,-0.691,-0.1384
5m,early_hl_wide_2r,early-higher-low,LAC,-7.2695,19,18,7,6,38.89,33.33,0.2932,5.277,0.1844
5m,early_hl_wide_2r,early-higher-low,ALB,-8.7184,10,10,2,0,20.0,0.0,-0.2808,-2.808,-0.196
5m,early_hl_wide_2r,early-higher-low,RIVN,2.2223,17,17,6,3,35.29,17.65,-0.1893,-3.218,-0.1235
