interval,variant,entry_mode,pattern_id,symbol,entry_date,entry_price,stop_price,target_price,target_return_pct,exit_date,exit_price,exit_reason,bars_held,pnl_per_share,return_pct,r_multiple,win,quality_win,trend_30m_pct,trend_60m_pct,trend_120m_pct,above_ema20,ema20_rising,ema20_above_ema50,above_vwap,volume_ratio
5m,early_hl_wide_3r,early-higher-low,W002,BLDP,2026-05-06 11:05,4.57,4.43,4.99,9.1904,2026-05-06 15:05,4.74,time_exit,48,0.17,0.0372,1.21,True,True,-0.10941169043983123,1.8654894454530835,8.744854681600799,True,True,True,True,0.2870399804146307
5m,early_hl_wide_3r,early-higher-low,W004,BLDP,2026-05-07 11:35,4.82,4.67,5.27,9.3361,2026-05-07 12:05,4.67,stop,6,-0.15,-0.03112,-1.0,False,False,-0.3105562468432965,1.7153264598995577,1.155458522982955,True,True,True,True,0.5992299876014953
5m,early_hl_wide_3r,early-higher-low,W010,BLDP,2026-05-18 15:40,4.25,4.05,4.85,14.1176,2026-05-18 15:55,4.315,session_close,3,0.065,0.01529,0.33,True,True,2.1660570687404013,4.04667041444946,3.916764893953051,True,True,True,True,2.0785270431656055
5m,early_hl_wide_3r,early-higher-low,W013,BLDP,2026-05-21 12:35,5.285,5.14,5.72,8.2308,2026-05-21 15:55,5.42,session_close,40,0.135,0.02554,0.93,True,True,0.18956875571356502,1.0516219529262294,5.48901409115603,True,True,True,True,0.3342398277977788
5m,early_hl_wide_3r,early-higher-low,W015,BLDP,2026-05-22 10:25,5.555,5.44,5.9,6.2106,2026-05-22 11:20,5.9,target,11,0.345,0.06211,3.0,True,True,0.36166329417204324,2.779685407037946,5.24918747245382,True,True,True,True,0.6700848030037094
5m,early_hl_wide_3r,early-higher-low,W017,BLDP,2026-05-27 10:40,5.93,5.71,6.59,11.1298,2026-05-27 14:40,5.995,time_exit,48,0.065,0.01096,0.3,True,True,-1.330007073679229,1.626708693655643,-0.7525096346223337,False,False,False,True,0.5349292567640289
5m,early_hl_wide_3r,early-higher-low,W002,LAC,2026-05-06 10:25,5.77,5.64,6.16,6.7591,2026-05-06 14:25,5.995,time_exit,48,0.225,0.03899,1.73,True,True,-0.17285656540079186,5.573941490970213,5.479455633981356,True,True,True,True,0.6069598293603774
5m,early_hl_wide_3r,early-higher-low,W014,LAC,2026-05-27 10:40,4.915,4.8,5.26,7.0193,2026-05-27 14:40,5.025,time_exit,48,0.11,0.02238,0.96,True,True,0.10173172898728655,1.7580152528716253,-1.006030503187949,False,False,False,True,0.7007052458434749
5m,early_hl_wide_3r,early-higher-low,W016,LAC,2026-05-28 10:45,5.075,4.94,5.48,7.9803,2026-05-28 14:45,5.195,time_exit,48,0.12,0.02365,0.89,True,True,0.765872385886901,1.4705257479674216,0.6660030328544009,True,True,True,True,0.47890744280544834
5m,early_hl_wide_3r,early-higher-low,W001,RIVN,2026-05-04 14:50,14.695,14.44,15.46,5.2058,2026-05-04 15:55,14.5,session_close,13,-0.195,-0.01327,-0.76,False,False,1.281192381095364,1.9833447827197759,0.932688214596622,True,True,False,True,0.5680728579800676
5m,early_hl_wide_3r,early-higher-low,W002,LCID,2026-05-04 13:50,6.705,6.54,7.2,7.3825,2026-05-04 15:55,6.685,session_close,25,-0.02,-0.00298,-0.12,False,False,-0.5192855875468805,1.2839885138426155,1.514003093774341,True,True,True,True,0.5857490925364228
5m,early_hl_wide_3r,early-higher-low,W007,LCID,2026-05-14 13:10,6.55,6.42,6.94,5.9542,2026-05-14 14:35,6.42,stop,17,-0.13,-0.01985,-1.0,False,False,0.34509261062567465,1.2379098263132216,4.014309360123947,True,True,True,True,0.8405148371752011
5m,early_hl_wide_3r,early-higher-low,W013,LCID,2026-05-22 11:15,6.0201,5.91,6.3504,5.4866,2026-05-22 13:55,5.91,stop,32,-0.1101,-0.01829,-1.0,False,False,0.5826311578829957,1.516430555275461,2.553193112637131,True,True,True,True,0.6193911444352267
5m,early_hl_wide_3r,early-higher-low,W017,LCID,2026-05-28 11:20,6.59,6.4,7.16,8.6495,2026-05-28 15:20,6.475,time_exit,48,-0.115,-0.01745,-0.61,False,False,1.1527236624314874,1.8562600503383875,5.021509344982289,True,True,True,True,0.8124386964463476
5m,early_hl_wide_3r,early-higher-low,W009,CHPT,2026-05-15 14:45,6.6799,6.54,7.0996,6.283,2026-05-15 15:55,6.61,session_close,14,-0.0699,-0.01046,-0.5,False,False,0.6033176645940497,1.3677834898393026,4.056165913745002,True,True,True,True,0.9911698710187742
5m,early_hl_wide_3r,early-higher-low,W011,CHPT,2026-05-19 13:40,6.28,6.15,6.67,6.2102,2026-05-19 15:55,6.15,stop,25,-0.13,-0.0207,-1.0,False,False,0.4815442972151196,1.4586734436792703,1.956058198066768,True,True,True,True,0.9743949650222996
5m,early_hl_wide_3r,early-higher-low,W013,CHPT,2026-05-21 12:10,6.465,6.26,7.08,9.5128,2026-05-21 15:55,6.81,session_close,45,0.345,0.05336,1.68,True,True,0.15492221533743855,2.0520933489835302,1.1737134220558998,True,True,True,True,0.6568754429266147
5m,early_hl_wide_3r,early-higher-low,W015,CHPT,2026-05-27 11:35,7.94,7.63,8.87,11.7128,2026-05-27 15:35,7.78,time_exit,48,-0.16,-0.02015,-0.52,False,False,0.0,1.9897331266671703,7.801903596076865,True,True,True,True,0.8430905675215169
5m,early_hl_wide_3r,early-higher-low,W016,CHPT,2026-05-28 13:40,7.93,7.63,8.83,11.3493,2026-05-28 15:55,7.83,session_close,26,-0.1,-0.01261,-0.33,False,False,0.25348518713501633,1.2156083108902482,2.196383479600361,True,True,True,True,2.564403712118295
5m,early_hl_wide_3r,early-higher-low,W004,BLNK,2026-05-06 10:35,0.7745,0.75,0.848,9.49,2026-05-06 13:35,0.848,target,36,0.0735,0.0949,3.0,True,True,1.1617265196325333,5.830942730947664,7.623939960631643,True,True,True,True,0.35391035132588505
5m,early_hl_wide_3r,early-higher-low,W008,BLNK,2026-05-11 13:55,0.9613,0.94,1.0252,6.6473,2026-05-11 14:55,0.94,stop,12,-0.0213,-0.02216,-1.0,False,False,-0.5078285995546272,1.0632705927339892,-2.290080179620768,False,True,True,True,0.36453205804184646
5m,early_hl_wide_3r,early-higher-low,W014,BLNK,2026-05-20 11:25,0.7881,0.78,0.8124,3.0834,2026-05-20 15:30,0.7915,time_exit,48,0.0034,0.00431,0.34,True,False,0.4585988808753827,3.017637913505755,6.94331876303953,True,True,True,True,1.4831936877700544
5m,early_hl_wide_3r,early-higher-low,W015,BLNK,2026-05-21 11:20,0.8164,0.8,0.8656,6.0265,2026-05-21 15:25,0.8302,time_exit,48,0.0138,0.0169,0.84,True,True,1.0689290116657757,1.5555561278909558,3.406665904906059,True,True,True,True,0.2630271892674226
5m,early_hl_wide_3r,early-higher-low,W006,SERV,2026-05-14 11:20,9.1,8.83,9.91,8.9011,2026-05-14 13:20,8.83,stop,24,-0.27,-0.02967,-1.0,False,False,1.232368973101794,2.2447027397948016,5.195157448769194,True,True,True,True,0.8284605480675565
5m,early_hl_wide_3r,early-higher-low,W008,SERV,2026-05-18 15:40,8.185,7.92,8.98,9.7129,2026-05-18 15:55,8.2325,session_close,3,0.0475,0.0058,0.18,True,False,0.9247936635570886,2.0573560154014903,1.9937795475649889,True,True,True,True,2.61256896431315
5m,early_hl_wide_3r,early-higher-low,W010,SERV,2026-05-20 10:25,8.281,8.06,8.944,8.0063,2026-05-20 14:25,8.36,time_exit,48,0.079,0.00954,0.36,True,False,2.1603017232813215,2.097354931618667,2.794040790044594,True,True,True,True,0.6052862672380328
5m,early_hl_wide_3r,early-higher-low,W012,SERV,2026-05-21 12:10,8.7699,8.54,9.4596,7.8644,2026-05-21 15:55,8.81,session_close,45,0.0401,0.00457,0.17,True,False,0.2850618423707374,1.7421669940284046,1.506374423140322,True,True,True,True,0.505601039033328
5m,early_hl_wide_3r,early-higher-low,W015,SERV,2026-05-27 10:40,8.975,8.68,9.86,9.8607,2026-05-27 14:40,8.855,time_exit,48,-0.12,-0.01337,-0.41,False,False,0.5114618625818856,2.0534016424222035,0.1192783928344987,True,True,False,True,0.5245726960936239
5m,early_hl_wide_3r,early-higher-low,W016,SERV,2026-05-28 12:30,9.3201,8.96,10.4004,11.5911,2026-05-28 15:55,9.51,session_close,41,0.1899,0.02038,0.53,True,True,1.3008117137872865,1.678878614179058,3.033117469687907,True,True,True,True,1.2043419169719252
5m,early_hl_wide_3r,early-higher-low,W013,TEM,2026-05-28 10:45,51.5171,49.67,57.0584,10.7562,2026-05-28 14:45,52.02,time_exit,48,0.5029,0.00976,0.27,True,False,1.6348735048179464,5.262089867385544,10.398756974894274,True,True,True,True,1.113234124404598
5m,early_hl_wide_3r,early-higher-low,W002,RXRX,2026-05-04 10:20,3.458,3.37,3.722,7.6345,2026-05-04 14:20,3.53,time_exit,48,0.072,0.02082,0.82,True,True,1.0248927151289555,1.3215881548327424,1.1700555603874951,True,True,True,True,0.34456958116732644
5m,early_hl_wide_3r,early-higher-low,W006,RXRX,2026-05-08 13:55,3.2655,3.19,3.492,6.9362,2026-05-08 15:55,3.33,session_close,24,0.0645,0.01975,0.85,True,True,0.30721935826949487,1.555215927518372,1.1305627003591168,True,True,False,True,1.0751090555266256
5m,early_hl_wide_3r,early-higher-low,W010,RXRX,2026-05-20 10:50,2.905,2.85,3.07,5.6799,2026-05-20 14:50,2.95,time_exit,48,0.045,0.01549,0.82,True,True,-0.0824797170110858,1.8423785138347082,0.9583267519873928,True,True,True,True,0.2619567968086404
5m,early_hl_wide_3r,early-higher-low,W012,RXRX,2026-05-21 11:05,3.005,2.92,3.26,8.4859,2026-05-21 15:05,3.095,time_exit,48,0.09,0.02995,1.06,True,True,2.3850144131547957,1.246636795795597,1.0084104460519328,True,True,True,True,1.2103433785075992
5m,early_hl_wide_3r,early-higher-low,W013,RXRX,2026-05-27 14:55,3.205,3.14,3.4,6.0842,2026-05-27 15:55,3.17,session_close,12,-0.035,-0.01092,-0.54,False,False,-0.6201544656725289,1.1264267651083903,0.9448810028448884,True,True,True,True,0.41063543617311127
5m,early_hl_wide_3r,early-higher-low,W014,RXRX,2026-05-28 11:10,3.2087,3.12,3.4748,8.2931,2026-05-28 15:10,3.3797,time_exit,48,0.171,0.05329,1.93,True,True,0.14665160624944829,1.5727854555013243,0.9403130287901851,True,True,True,True,0.3670316452211922
5m,early_hl_wide_3r,early-higher-low,W016,RXRX,2026-05-29 11:40,3.4822,3.38,3.7888,8.8048,2026-05-29 15:40,3.54,time_exit,48,0.0578,0.0166,0.57,True,True,-1.249611710972709,1.0144883167641616,2.2533850408257283,True,True,True,True,0.38057907344789116
5m,early_hl_wide_3r,early-higher-low,W002,SDGR,2026-05-05 11:10,12.88,12.53,13.93,8.1522,2026-05-05 15:10,12.73,time_exit,48,-0.15,-0.01165,-0.43,False,False,-0.6551062477683445,1.1377046611665165,-0.309357779651509,True,True,False,True,0.5742971493594397
5m,early_hl_wide_3r,early-higher-low,W008,SDGR,2026-05-19 12:20,12.1377,11.83,13.0608,7.6052,2026-05-19 15:55,12.0,session_close,43,-0.1377,-0.01134,-0.45,False,False,-0.20558897075638738,1.2938288194339398,1.2938288194339398,True,True,True,True,0.3170902531924896
5m,early_hl_wide_3r,early-higher-low,W009,SDGR,2026-05-21 11:45,12.68,12.37,13.61,7.3344,2026-05-21 15:45,13.2,time_exit,48,0.52,0.04101,1.68,True,True,-0.1574144369103081,1.5612542199516577,3.805238481397777,True,True,True,True,0.37199802641392526
5m,early_hl_wide_3r,early-higher-low,W013,SDGR,2026-05-28 11:25,13.75,13.59,14.23,3.4909,2026-05-28 15:25,14.005,time_exit,48,0.255,0.01855,1.59,True,True,0.18202091612311566,1.6248173386161469,3.809883893480581,True,True,True,True,0.5598042986211376
5m,early_hl_wide_3r,early-higher-low,W002,CRSP,2026-05-05 13:55,51.545,49.95,56.33,9.2831,2026-05-05 15:55,52.4,session_close,24,0.855,0.01659,0.54,True,True,1.38669947726493,2.4814579503074308,3.8690139424590653,True,True,False,True,0.7757983340544035
5m,early_hl_wide_3r,early-higher-low,W004,CRSP,2026-05-08 10:45,53.86,52.35,58.39,8.4107,2026-05-08 14:45,54.545,time_exit,48,0.685,0.01272,0.45,True,True,1.0122731061453338,1.9198021754381234,3.396328477521182,True,True,True,True,0.6948180688894922
5m,early_hl_wide_3r,early-higher-low,W007,CRSP,2026-05-18 10:20,49.69,48.4,53.56,7.7883,2026-05-18 13:45,48.4,stop,41,-1.29,-0.02596,-1.0,False,False,0.6266374589536605,2.6180179379638124,2.7347078973412486,True,True,True,True,0.21470242195548675
5m,early_hl_wide_3r,early-higher-low,W011,CRSP,2026-05-26 10:55,51.17,49.94,54.86,7.2112,2026-05-26 14:55,50.7301,time_exit,48,-0.4399,-0.0086,-0.36,False,False,-0.46674031955620254,1.7495051321330113,1.8102244661339917,True,True,True,True,0.5216452576322745
5m,early_hl_wide_3r,early-higher-low,W001,EDIT,2026-05-04 15:35,2.99,2.96,3.08,3.01,2026-05-04 15:55,3.01,session_close,4,0.02,0.00669,0.67,True,False,0.5025160948521012,1.0101000370632773,0.6711402952518153,True,True,True,True,3.1235803471868504
5m,early_hl_wide_3r,early-higher-low,W002,EDIT,2026-05-05 15:00,2.985,2.92,3.18,6.5327,2026-05-05 15:55,3.04,session_close,11,0.055,0.01843,0.85,True,True,-0.29715951517043093,1.0524546706160542,1.1037726641941914,True,True,True,True,1.2188706125546465
5m,early_hl_wide_3r,early-higher-low,W007,EDIT,2026-05-19 13:45,2.5,2.45,2.65,6.0,2026-05-19 15:40,2.45,stop,23,-0.05,-0.02,-1.0,False,False,0.37265025329289436,1.0080683538369994,0.8048378345835605,True,True,True,True,0.37297963325360584
5m,early_hl_wide_3r,early-higher-low,W013,EDIT,2026-05-29 12:50,3.385,3.31,3.61,6.647,2026-05-29 15:55,3.44,end_of_data,37,0.055,0.01625,0.73,True,True,-0.8784764780346399,2.1116118260791517,3.675340940382732,True,True,True,True,0.3629320590396441
5m,early_hl_wide_3r,early-higher-low,W003,BEAM,2026-05-08 11:20,32.27,31.42,34.82,7.9021,2026-05-08 15:20,31.89,time_exit,48,-0.38,-0.01178,-0.45,False,False,0.5141817224766809,1.6866386076354711,2.3968287876674044,True,True,True,True,0.9545459660810948
5m,early_hl_wide_3r,early-higher-low,W010,BEAM,2026-05-29 11:40,32.92,32.17,35.17,6.8347,2026-05-29 15:40,33.27,time_exit,48,0.35,0.01063,0.47,True,True,0.07596938922767027,1.776887367410973,1.2138919688081007,True,True,False,True,0.4172146586177123
5m,early_hl_wide_3r,early-higher-low,W005,NTLA,2026-05-13 11:20,14.12,13.74,15.26,8.0737,2026-05-13 15:20,14.32,time_exit,48,0.2,0.01416,0.53,True,True,-0.10612198853809929,1.254931477695287,1.3275885207865157,True,True,True,True,1.0069542072016344
5m,early_hl_wide_3r,early-higher-low,W015,NTLA,2026-05-29 14:35,14.2896,13.64,16.2384,13.6379,2026-05-29 15:55,14.065,end_of_data,16,-0.2246,-0.01572,-0.35,False,False,1.8558188767609174,1.277503926376622,2.367294744002413,True,True,True,True,1.400815711425655
5m,early_hl_wide_3r,early-higher-low,W001,PACB,2026-05-01 13:55,1.605,1.56,1.74,8.4112,2026-05-01 15:55,1.6,session_close,24,-0.005,-0.00312,-0.11,False,False,0.0,2.2292971625532454,1.9047600305720724,True,True,True,True,0.23305162553016154
5m,early_hl_wide_3r,early-higher-low,W005,PACB,2026-05-13 11:15,1.305,1.25,1.47,12.6437,2026-05-13 15:15,1.295,time_exit,48,-0.01,-0.00766,-0.18,False,False,2.2727213275504976,2.352938976529795,-0.7604645807912647,True,True,False,True,0.4093906889439067
5m,early_hl_wide_3r,early-higher-low,W008,PACB,2026-05-18 14:15,1.15,1.12,1.24,7.8261,2026-05-18 15:55,1.15,session_close,20,0.0,0.0,0.0,False,False,-1.5579557964368052,1.3215846538256804,1.7699098239742916,True,True,True,True,0.4761678850480524
5m,early_hl_wide_3r,early-higher-low,W009,PACB,2026-05-19 14:00,1.175,1.13,1.31,11.4893,2026-05-19 15:55,1.16,session_close,23,-0.015,-0.01277,-0.33,False,False,0.42553152634363656,3.282267240610248,3.5087686276281227,True,True,True,True,0.17770406121474824
5m,early_hl_wide_3r,early-higher-low,W012,PACB,2026-05-21 11:45,1.24,1.2,1.36,9.6774,2026-05-21 15:45,1.2589,time_exit,48,0.0189,0.01524,0.47,True,True,-0.4016060411629163,2.057611149904548,4.641356068608227,True,True,True,True,0.3745117465681568
5m,early_hl_wide_3r,early-higher-low,W013,PACB,2026-05-26 12:20,1.26,1.2,1.44,14.2857,2026-05-26 15:55,1.269,session_close,43,0.009,0.00714,0.15,True,False,1.59839070332235,2.4210489432796134,3.6803229047355446,True,True,True,True,0.12451194875069348
5m,early_hl_wide_3r,early-higher-low,W014,PACB,2026-05-27 10:55,1.28,1.24,1.4,9.375,2026-05-27 14:55,1.2999,time_exit,48,0.0199,0.01555,0.5,True,True,-1.1538450957754964,1.9841251069335764,2.2193923199478327,True,True,True,True,0.37865740989900076
5m,early_hl_wide_3r,early-higher-low,W002,DNA,2026-05-06 13:15,10.22,10.01,10.85,6.1644,2026-05-06 15:40,10.01,stop,29,-0.21,-0.02055,-1.0,False,False,0.5905553200572289,1.5399969508951061,2.6104440550806185,True,True,True,True,0.8026383123898334
5m,early_hl_wide_3r,early-higher-low,W003,DNA,2026-05-07 14:30,10.21,9.92,11.08,8.5211,2026-05-07 15:55,10.36,session_close,17,0.15,0.01469,0.52,True,True,0.7905130890387913,3.3434643113712914,1.1904750641601236,True,True,True,True,0.480006482663217
5m,early_hl_wide_3r,early-higher-low,W004,DNA,2026-05-11 11:40,9.015,8.62,10.2,13.1448,2026-05-11 15:40,8.665,time_exit,48,-0.35,-0.03882,-0.89,False,False,2.2385970389129373,2.850626989177485,6.998815317072382,True,True,False,True,1.7589551585216325
5m,early_hl_wide_3r,early-higher-low,W005,DNA,2026-05-15 10:45,7.77,7.56,8.4,8.1081,2026-05-15 13:05,7.56,stop,28,-0.21,-0.02703,-1.0,False,False,0.6489317486042756,1.7049195336513723,-3.4246528975726442,False,False,False,True,0.5452400639435533
5m,early_hl_wide_3r,early-higher-low,W012,DNA,2026-05-26 10:55,8.87,8.6,9.68,9.1319,2026-05-26 14:00,8.6,stop,37,-0.27,-0.03044,-1.0,False,False,0.07682653415275187,2.3094666603822533,3.9906007118081455,True,True,True,True,0.18486346830593792
5m,early_hl_wide_3r,early-higher-low,W008,TMDX,2026-05-20 10:45,68.235,66.85,72.39,6.0893,2026-05-20 14:45,69.095,time_exit,48,0.86,0.0126,0.62,True,True,1.8618833237497467,3.221478888594964,3.182571992703931,True,True,True,True,0.18836129418813663
5m,early_hl_wide_3r,early-higher-low,W010,TMDX,2026-05-21 10:35,67.2955,65.17,73.672,9.4754,2026-05-21 14:35,68.53,time_exit,48,1.2345,0.01834,0.58,True,True,0.397092061474158,1.9504479779925754,-2.4177156620593943,False,False,False,True,0.22380722194270983
5m,early_hl_wide_3r,early-higher-low,W009,GH,2026-05-20 11:35,108.66,105.49,118.17,8.7521,2026-05-20 15:35,113.17,time_exit,48,4.51,0.04151,1.42,True,True,0.5187635051595141,1.5108335692799013,3.3428591773623673,True,True,True,True,0.4600547205446202
5m,early_hl_wide_3r,early-higher-low,W013,GH,2026-05-28 11:10,129.72,125.91,141.15,8.8113,2026-05-28 15:10,131.995,time_exit,48,2.275,0.01754,0.6,True,True,0.1694728779922272,1.6692745197492975,2.8635863784876037,True,True,True,True,1.7343306267749292
5m,early_hl_wide_3r,early-higher-low,W009,CELH,2026-05-28 11:05,32.815,31.75,36.01,9.7364,2026-05-28 15:05,33.095,time_exit,48,0.28,0.00853,0.26,True,False,0.4300737274251176,1.2967026599475906,3.894874770603285,True,True,True,True,0.6706872300597138
5m,early_hl_wide_3r,early-higher-low,W002,ELF,2026-05-06 10:50,61.43,59.7,66.62,8.4486,2026-05-06 14:50,61.1,time_exit,48,-0.33,-0.00537,-0.19,False,False,0.032552829119025795,1.6035665053571346,3.320162148199435,True,True,True,True,0.3450602149867476
5m,early_hl_wide_3r,early-higher-low,W006,ELF,2026-05-21 13:50,52.36,51.14,56.02,6.9901,2026-05-21 15:55,53.19,session_close,25,0.83,0.01585,0.68,True,True,0.857748044839024,2.057734144248524,0.9940153947070263,True,True,True,True,2.228300696437327
5m,early_hl_wide_3r,early-higher-low,W007,ELF,2026-05-22 14:00,53.3,52.29,56.33,5.6848,2026-05-22 15:55,52.93,session_close,23,-0.37,-0.00694,-0.37,False,False,0.348598783408427,1.1010950915147255,0.5380400997625712,True,True,True,False,0.3713268750713127
5m,early_hl_wide_3r,early-higher-low,W003,CAVA,2026-05-14 10:55,74.855,72.83,80.93,8.1157,2026-05-14 14:55,76.14,time_exit,48,1.285,0.01717,0.63,True,True,0.746921879949336,1.4088335408111163,2.857930566009248,True,True,True,True,0.2587158744666519
5m,early_hl_wide_3r,early-higher-low,W008,HIMS,2026-05-13 13:25,24.265,23.6,26.26,8.2217,2026-05-13 15:55,24.14,session_close,30,-0.125,-0.00515,-0.19,False,False,-0.07866926236999028,1.599798832953181,2.3412795062731195,True,True,False,True,0.7731845398755768
5m,early_hl_wide_3r,early-higher-low,W011,HIMS,2026-05-15 11:30,25.01,24.41,26.81,7.1971,2026-05-15 15:30,24.785,time_exit,48,-0.225,-0.009,-0.38,False,False,-0.7930168954640382,1.5010176266098352,3.1752596196439997,True,True,True,True,0.5084997850270593
5m,early_hl_wide_3r,early-higher-low,W004,DDOG,2026-05-08 14:05,195.585,189.82,212.88,8.8427,2026-05-08 15:55,200.14,session_close,22,4.555,0.02329,0.79,True,True,0.3769330643126567,2.3424814261642,2.4630294366632777,True,True,True,True,0.8171963751463382
5m,early_hl_wide_3r,early-higher-low,W011,DDOG,2026-05-27 10:40,226.08,218.74,248.1,9.7399,2026-05-27 14:40,221.195,time_exit,48,-4.885,-0.02161,-0.67,False,False,0.7015800981260645,2.0171485097410624,0.8655701597921173,True,True,True,True,0.32260526355083124
5m,early_hl_wide_3r,early-higher-low,W012,DDOG,2026-05-29 11:00,238.77,234.07,252.87,5.9053,2026-05-29 15:00,242.49,time_exit,48,3.72,0.01558,0.79,True,True,0.39934295291084165,1.1155540680381604,4.754384358723973,True,True,True,True,0.44549008572277
5m,early_hl_wide_3r,early-higher-low,W003,NET,2026-05-05 10:55,237.31,232.02,253.18,6.6875,2026-05-05 14:55,246.735,time_exit,48,9.425,0.03972,1.78,True,True,-0.037878885170283816,1.0593449062098914,6.608617320819232,True,True,True,True,0.3616338125806726
5m,early_hl_wide_3r,early-higher-low,W006,NET,2026-05-08 14:05,198.685,193.03,215.65,8.5386,2026-05-08 15:55,195.807,session_close,22,-2.878,-0.01449,-0.51,False,False,-0.6425982168651201,2.2726067787288695,2.4624794009105777,True,True,False,False,1.02239334490928
5m,early_hl_wide_3r,early-higher-low,W011,NET,2026-05-18 10:50,199.36,193.03,218.35,9.5255,2026-05-18 14:50,199.87,time_exit,48,0.51,0.00256,0.08,True,False,-1.4410684712892752,1.5458685039493325,0.2136337823173573,False,True,True,True,0.5376205081988579
5m,early_hl_wide_3r,early-higher-low,W016,NET,2026-05-27 10:40,214.8,206.96,238.32,10.9497,2026-05-27 14:40,212.91,time_exit,48,-1.89,-0.0088,-0.24,False,False,0.6445715135899865,2.5531411821694716,-1.965750080265416,True,False,False,True,0.6181043208207863
5m,early_hl_wide_3r,early-higher-low,W017,NET,2026-05-28 10:50,224.255,219.85,237.47,5.8929,2026-05-28 14:50,226.23,time_exit,48,1.975,0.00881,0.45,True,False,0.6237376493509306,3.084635108500655,5.968529297473402,True,True,True,True,1.2644102862866424
5m,early_hl_wide_3r,early-higher-low,W018,NET,2026-05-29 11:00,233.9,227.4,253.4,8.3369,2026-05-29 15:00,237.12,time_exit,48,3.22,0.01377,0.5,True,True,-0.19009689309819056,1.1559434662449464,3.1339619285304154,True,True,True,True,0.38196945361059464
5m,early_hl_wide_3r,early-higher-low,W005,CRWD,2026-05-12 10:45,547.2,532.52,591.24,8.0483,2026-05-12 14:45,548.64,time_exit,48,1.44,0.00263,0.1,True,False,0.11709869937359674,1.2395952279428801,1.4347662327362176,True,True,True,True,0.6107323073787571
5m,early_hl_wide_3r,early-higher-low,W001,SNOW,2026-05-04 10:15,145.135,140.79,158.17,8.9813,2026-05-04 14:15,145.345,time_exit,48,0.21,0.00145,0.05,True,False,2.2350688345342817,2.5604717726442683,3.048818905151851,True,True,True,True,0.7008752632919188
5m,early_hl_wide_3r,early-higher-low,W007,SNOW,2026-05-21 10:45,163.65,160.58,172.86,5.6279,2026-05-21 14:45,164.92,time_exit,48,1.27,0.00776,0.41,True,False,-0.41976056753262325,1.0432113835840973,-0.558895671911841,True,False,False,True,0.3149076909185634
5m,early_hl_wide_3r,early-higher-low,W001,MDB,2026-05-04 10:55,267.06,261.12,284.88,6.6727,2026-05-04 14:55,264.79,time_exit,48,-2.27,-0.0085,-0.38,False,False,-1.0646968143484314,1.6522985091512732,0.931548662100834,True,True,True,True,0.6162891434912539
5m,early_hl_wide_3r,early-higher-low,W003,MDB,2026-05-07 10:50,303.31,291.54,338.62,11.6416,2026-05-07 13:25,291.54,stop,31,-11.77,-0.03881,-1.0,False,False,0.7676961134763127,1.7961479777826028,13.903071957511104,True,True,True,True,0.757297923911898
5m,early_hl_wide_3r,early-higher-low,W005,MDB,2026-05-12 10:45,314.605,305.1,343.12,9.0638,2026-05-12 14:45,309.32,time_exit,48,-5.285,-0.0168,-0.56,False,False,0.9981527189183215,1.416686543433654,8.064625308842377,True,True,True,True,0.7903474224441615
5m,early_hl_wide_3r,early-higher-low,W011,MDB,2026-05-29 15:10,324.87,309.79,370.11,13.9256,2026-05-29 15:55,335.58,end_of_data,9,10.71,0.03297,0.71,True,True,2.139043234068483,2.618397812483386,5.269984761246671,True,True,True,True,1.625438113606571
5m,early_hl_wide_3r,early-higher-low,W008,SHOP,2026-05-29 11:55,118.93,117.54,123.1,3.5063,2026-05-29 15:55,118.8,time_exit,48,-0.13,-0.00109,-0.09,False,False,0.0022709204213766654,1.3007897937781676,4.112312754750036,True,True,True,True,0.4089980612497033
5m,early_hl_wide_3r,early-higher-low,W002,SE,2026-05-12 10:15,93.85,91.79,100.03,6.585,2026-05-12 14:15,96.81,time_exit,48,2.96,0.03154,1.44,True,True,1.2020237596031436,11.124263145314139,12.166846573392377,True,True,True,True,0.4616278467730684
5m,early_hl_wide_3r,early-higher-low,W004,SE,2026-05-15 11:25,89.86,87.56,96.76,7.6786,2026-05-15 15:25,87.93,time_exit,48,-1.93,-0.02148,-0.84,False,False,0.12252240125552039,1.022697233517178,1.3644554356209593,True,True,False,True,0.6282212606093877
5m,early_hl_wide_3r,early-higher-low,W006,SE,2026-05-26 10:40,90.295,88.03,97.09,7.5253,2026-05-26 14:40,89.11,time_exit,48,-1.185,-0.01312,-0.52,False,False,0.3669541086787964,1.9541436584072036,4.250404512992101,True,True,True,True,0.7689950608594348
5m,early_hl_wide_3r,early-higher-low,W003,NU,2026-05-15 13:05,12.245,12.04,12.86,5.0225,2026-05-15 15:55,12.15,session_close,34,-0.095,-0.00776,-0.46,False,False,0.9484517205621712,1.115243568665969,1.0317788061209532,True,True,False,True,0.8905452646537382
5m,early_hl_wide_3r,early-higher-low,W006,TOST,2026-05-19 15:25,23.29,22.57,25.45,9.2744,2026-05-19 15:55,23.24,session_close,6,-0.05,-0.00215,-0.07,False,False,0.5180182479696427,1.5260535845639023,2.8262282036254804,True,True,True,True,0.954942439954998
5m,early_hl_wide_3r,early-higher-low,W007,TOST,2026-05-20 10:50,23.36,22.87,24.83,6.2928,2026-05-20 14:50,23.405,time_exit,48,0.045,0.00193,0.09,True,False,-0.1710090176249235,1.8094655556613493,0.5598668043046429,True,True,True,True,0.48585789741398416
